-28.338	-0.133
-7.213	0.074
-7.213	0.200
-7.213	0.407
-7.213	0.128
-7.213	0.267
-7.213	0.384
-7.213	0.463
-7.213	0.535
-7.213	0.586
-7.213	0.650
-7.213	0.717
-7.213	0.789
-7.166	0.851
-7.166	0.922
-7.166	1.132
-7.166	0.854
-7.166	0.992
-7.166	1.253
-7.166	0.987
-7.166	1.147
-7.166	1.257
-7.166	1.334
-7.166	1.420
-7.166	1.476
-7.166	1.533
-7.166	1.592
-7.166	1.661
-7.166	1.732
-7.166	1.848
-6.915	2.049
-6.915	1.920
-6.915	1.882
-6.915	1.809
-6.915	2.152
-6.915	2.026
-6.915	2.009
-6.915	2.018
-6.915	2.010
-6.915	2.037
-6.915	2.032
-6.915	2.040
-6.915	2.053
-6.915	2.039
-6.915	1.988
-6.915	1.875
-6.676	2.214
-6.676	2.047
-6.676	1.942
-6.676	2.317
-6.676	2.186
-6.676	2.195
-6.676	2.187
-6.676	2.179
-6.676	2.179
-6.676	2.166
-6.676	2.168
-6.676	2.169
-6.676	2.188
-6.676	2.198
-6.676	2.198
-6.676	2.185
-6.676	2.179
-6.636	2.164
-6.636	2.175
-6.636	2.191
-6.636	2.190
-6.636	2.182
-6.636	2.199
-6.636	2.176
-6.636	2.174
-6.636	2.182
-6.636	2.164
-6.636	2.178
-6.636	2.188
-6.636	2.192
-6.636	2.182
-6.636	2.196
-6.677	2.192
-6.677	2.181
-6.677	2.196
-6.677	2.192
-6.677	2.208
-6.677	2.184
-6.677	2.198
-6.677	2.202
-6.677	2.215
-6.677	2.202
-6.677	2.198
-6.677	2.193
-6.677	2.193
-6.677	2.184
-6.677	2.334
-6.677	1.986
-6.677	2.068
-6.677	2.094
-6.380	2.102
-6.380	2.132
-6.380	2.123
-6.380	2.116
-6.380	2.125
-6.380	2.116
-6.380	2.096
-6.380	2.099
-6.380	2.086
-6.380	2.221
-6.380	1.874
-6.380	1.966
-6.380	2.012
-6.380	2.020
-6.380	2.010
-6.380	2.009
-6.380	2.002
-6.186	2.007
-6.186	2.144
-6.186	1.802
-6.186	1.862
-6.186	1.908
-6.186	1.921
-6.186	1.925
-6.186	1.916
-6.186	1.869
-6.186	1.767
-6.186	2.123
-6.186	1.986
-6.186	1.991
-6.186	1.997
-6.186	1.969
-6.186	1.974
-6.186	2.012
-6.184	2.004
-6.184	1.992
-6.184	2.011
-6.184	1.966
-6.184	1.946
-6.184	1.848
-6.184	2.205
-6.184	2.064
-6.184	2.066
-6.184	2.056
-6.184	2.056
-6.184	2.053
-6.184	2.037
-6.184	1.996
-6.184	1.885
-6.149	2.221
-6.149	2.090
-6.149	2.083
-6.149	2.081
-6.149	2.076
-6.149	2.068
-6.149	2.063
-6.149	2.054
-6.149	2.045
-6.149	2.029
-6.149	2.030
-6.149	2.016
-6.149	2.023
-6.149	2.032
-6.149	1.996
-6.149	1.984
-6.149	1.987
-5.783	1.978
-5.783	1.984
-5.783	1.974
-5.783	1.981
-5.783	1.964
-5.783	1.951
-5.783	1.943
-5.783	1.950
-5.783	1.946
-5.783	1.936
-5.783	1.932
-5.783	1.928
-5.783	1.930
-5.783	1.923
-5.783	1.932
-5.673	1.927
-5.673	1.929
-5.673	1.921
-5.673	1.923
-5.673	1.921
-5.673	1.923
-5.673	1.919
-5.673	1.936
-5.673	1.935
-5.673	1.929
-5.673	1.922
-5.673	1.916
-5.673	1.930
-5.673	1.930
-5.673	1.921
-5.673	1.934
-5.673	1.915
-5.672	1.896
-5.672	1.896
-5.672	1.891
-5.672	2.015
-5.672	1.708
-5.672	1.794
-5.672	1.828
-5.672	1.823
-5.672	1.806
-5.672	1.813
-5.672	1.803
-5.672	1.808
-5.672	1.822
-5.672	1.804
-5.672	1.763
-5.672	1.768
-5.672	1.763
-5.466	1.754
-5.466	1.753
-5.466	1.774
-5.466	1.747
-5.466	1.727
-5.466	1.745
-5.466	1.721
-5.466	1.713
-5.466	1.729
-5.466	1.730
-5.466	1.717
-5.466	1.713
-5.466	1.710
-5.466	1.701
-5.466	1.676
-5.176	1.648
-5.176	1.558
-5.176	1.853
-5.176	1.747
-5.176	1.739
-5.176	1.741
-5.176	1.752
-5.176	1.739
-5.176	1.739
-5.176	1.729
-5.176	1.707
-5.176	1.731
-5.176	1.761
-5.176	1.737
-5.176	1.741
-5.177	1.750
-5.177	1.759
-5.177	1.721
-5.177	1.733
-5.177	1.750
-5.177	1.735
-5.177	1.745
-5.177	1.739
-5.177	1.718
-5.177	1.722
-5.177	1.719
-5.177	1.709
-5.177	1.717
-5.177	1.725
-5.177	1.715
-5.177	1.704
-5.177	1.706
-5.139	1.717
-5.139	1.679
-5.139	1.682
-5.139	1.679
-5.139	1.670
-5.139	1.658
-5.139	1.664
-5.139	1.654
-5.139	1.649
-5.139	1.636
-5.139	1.623
-5.139	1.637
-5.139	1.616
-5.139	1.621
-5.139	1.587
-4.851	1.612
-4.851	1.695
-4.851	1.425
-4.851	1.486
-4.851	1.514
-4.851	1.526
-4.851	1.532
-4.851	1.522
-4.851	1.520
-4.851	1.516
-4.851	1.509
-4.851	1.496
-4.851	1.507
-4.851	1.500
-4.851	1.499
-4.851	1.494
-4.851	1.497
-4.717	1.493
-4.717	1.503
-4.717	1.488
-4.717	1.504
-4.717	1.500
-4.717	1.507
-4.717	1.508
-4.717	1.514
-4.717	1.515
-4.717	1.517
-4.717	1.526
-4.717	1.517
-4.717	1.513
-4.717	1.463
-4.717	1.396
-4.715	1.657
-4.715	1.566
-4.715	1.562
-4.715	1.568
-4.715	1.549
-4.715	1.564
-4.715	1.565
-4.715	1.540
-4.715	1.551
-4.715	1.553
-4.715	1.537
-4.715	1.549
-4.715	1.540
-4.715	1.523
-4.715	1.524
-4.715	1.597
-4.715	1.357
-4.715	1.433
-4.579	1.446
-4.579	1.462
-4.579	1.450
-4.579	1.433
-4.579	1.434
-4.579	1.426
-4.579	1.501
-4.579	1.272
-4.579	1.298
-4.579	1.326
-4.579	1.337
-4.579	1.329
-4.579	1.315
-4.579	1.322
-4.579	1.305
-4.198	1.289
-4.198	1.299
-4.198	1.285
-4.198	1.269
-4.198	1.297
-4.198	1.274
-4.198	1.258
-4.198	1.271
-4.198	1.258
-4.198	1.249
-4.198	1.252
-4.198	1.215
-4.198	1.155
-4.198	1.390
-4.198	1.380
-4.198	1.150
-4.198	1.207
-4.198	1.257
-4.126	1.255
-4.126	1.243
-4.126	1.213
-4.126	1.156
-4.126	1.373
-4.126	1.308
-4.126	1.301
-4.126	1.307
-4.126	1.312
-4.126	1.309
-4.126	1.294
-4.126	1.297
-4.126	1.306
-4.126	1.286
-4.126	1.295
-4.126	1.320
-4.125	1.289
-4.125	1.288
-4.125	1.299
-4.125	1.300
-4.125	1.291
-4.125	1.282
-4.125	1.274
-4.125	1.282
-4.125	1.265
-4.125	1.217
-4.125	1.168
-4.125	1.396
-4.125	1.282
-4.125	1.278
-4.125	1.285
-4.125	1.272
-3.931	1.285
-3.931	1.265
-3.931	1.262
-3.931	1.248
-3.931	1.240
-3.931	1.233
-3.931	1.227
-3.931	1.226
-3.931	1.206
-3.931	1.217
-3.931	1.210
-3.931	1.204
-3.931	1.188
-3.931	1.178
-3.931	1.178
-3.700	1.187
-3.700	1.177
-3.700	1.158
-3.700	1.174
-3.700	1.171
-3.700	1.171
-3.700	1.159
-3.700	1.171
-3.700	1.168
-3.700	1.148
-3.700	1.151
-3.700	1.160
-3.700	1.139
